song,date
/single/223%27s/YNW%20Melly%20%26%209lokknine/,2019-11-30
/single/Take%20What%20You%20Want/Post%20Malone%20Featuring%20Ozzy%20Osbourne%20%26%20Travis%20Scott/,2019-11-30
/single/Camelot/NLE%20Choppa/,2019-11-30
/single/VIBEZ/DaBaby/,2019-11-30
/single/Watermelon%20Sugar/Harry%20Styles/,2019-11-30
/single/Prayed%20For%20You/Matt%20Stell/,2019-11-30
/single/Kinfolks/Sam%20Hunt/,2019-11-30
/single/Leave%20Em%20Alone/Layton%20Greene%2C%20Lil%20Baby%2C%20City%20Girls%20%26%20PnB%20Rock/,2019-11-30
/single/Baby%20Sitter/DaBaby%20Featuring%20Offset/,2019-11-30
/single/We%20Were/Keith%20Urban/,2019-11-30
/single/The%20Take/Tory%20Lanez%20Featuring%20Chris%20Brown/,2019-11-30
/single/Heartache%20Medication/Jon%20Pardi/,2019-11-30
/single/Enemies/Post%20Malone%20Featuring%20DaBaby/,2019-11-30
/single/Hate%20Me/Ellie%20Goulding%20%26%20Juice%20WRLD/,2019-11-30
/single/Ridin%27%20Roads/Dustin%20Lynch/,2019-11-30
/single/Nice%20To%20Meet%20Ya/Niall%20Horan/,2019-11-30
/single/Liar/Camila%20Cabello/,2019-11-30
/single/Every%20Little%20Thing/Russell%20Dickerson/,2019-11-30
/single/Tip%20Of%20My%20Tongue/Kenny%20Chesney/,2019-11-30
/single/Falling/Trevor%20Daniel/,2019-11-30
/single/All%20The%20Good%20Girls%20Go%20To%20Hell/Billie%20Eilish/,2019-11-30
/single/Lights%20Up/Harry%20Styles/,2019-11-30
/single/Make%20No%20Sense/YoungBoy%20Never%20Broke%20Again/,2019-11-30
/single/Hot%20Girl%20Summer/Megan%20Thee%20Stallion%2C%20Nicki%20Minaj%20%26%20Ty%20Dolla%20%24ign/,2019-11-30
/single/I%20Don%27t%20Know%20About%20You/Chris%20Lane/,2019-11-30
/single/Lonely%20Child/YoungBoy%20Never%20Broke%20Again/,2019-11-30
/single/Stuck%20In%20A%20Dream/Lil%20Mosey%20x%20Gunna/,2019-11-30
/single/homecoming%20queen%3F/Kelsea%20Ballerini/,2019-11-30
/single/Good%20Vibes/Chris%20Janson/,2019-11-30
/single/Slow%20Dancing%20In%20The%20Dark/Joji/,2019-11-30
/single/La%20Cancion/J%20Balvin%20%26%20Bad%20Bunny/,2019-11-30
/single/Beauty%20In%20The%20Benz/Tory%20Lanez%20Featuring%20Snoop%20Dogg/,2019-11-30
/single/Easy/DaniLeigh%20Featuring%20Chris%20Brown/,2019-11-30
/single/Up%20All%20Night/Khalid/,2019-11-30
/single/Heartless/Diplo%20Presents%20Thomas%20Wesley%20Featuring%20Morgan%20Wallen/,2019-11-30
/single/Lalala/Y2K%20%26%20bbno%24/,2019-11-30
/single/Tusa/Karol%20G%20%26%20Nicki%20Minaj/,2019-11-30
/single/We%20Back/Jason%20Aldean/,2019-11-30
/single/Self%20Control/YoungBoy%20Never%20Broke%20Again/,2019-11-30
/single/Homesick/Kane%20Brown/,2019-11-30
/single/Hot%20Shower/Chance%20The%20Rapper%20Featuring%20MadeinTYO%20%26%20DaBaby/,2019-11-30
/single/Death/Trippie%20Redd%20Featuring%20DaBaby/,2019-11-30
/single/Yellow%20Hearts/Ant%20Saunders/,2019-11-30
/single/Hell%20Right/Blake%20Shelton%20Featuring%20Trace%20Adkins/,2019-11-30
/single/RITMO%20%28Bad%20Boys%20For%20Life%29/The%20Black%20Eyed%20Peas%20X%20J%20Balvin/,2019-11-30
/single/Circles/Post%20Malone/,2019-12-07
/single/Someone%20You%20Loved/Lewis%20Capaldi/,2019-12-07
/single/Good%20As%20Hell/Lizzo/,2019-12-07
/single/Memories/Maroon%205/,2019-12-07
/single/Roxanne/Arizona%20Zervas/,2019-12-07
/single/Lose%20You%20To%20Love%20Me/Selena%20Gomez/,2019-12-07
/single/Senorita/Shawn%20Mendes%20%26%20Camila%20Cabello/,2019-12-07
/single/10%2C000%20Hours/Dan%20%2B%20Shay%20%26%20Justin%20Bieber/,2019-12-07
/single/Truth%20Hurts/Lizzo/,2019-12-07
/single/No%20Guidance/Chris%20Brown%20Featuring%20Drake/,2019-12-07
/single/Dance%20Monkey/Tones%20and%20I/,2019-12-07
/single/BOP/DaBaby/,2019-12-07
/single/Panini/Lil%20Nas%20X/,2019-12-07
/single/Bad%20Guy/Billie%20Eilish/,2019-12-07
/single/HIGHEST%20IN%20THE%20ROOM/Travis%20Scott/,2019-12-07
/single/Ballin%27/Mustard%20Featuring%20Roddy%20Ricch/,2019-12-07
/single/Trampoline/SHAED/,2019-12-07
/single/All%20I%20Want%20For%20Christmas%20Is%20You/Mariah%20Carey/,2019-12-07
/single/Lover/Taylor%20Swift/,2019-12-07
/single/Old%20Town%20Road/Lil%20Nas%20X%20Featuring%20Billy%20Ray%20Cyrus/,2019-12-07
/single/Hot/Young%20Thug%20Featuring%20Gunna/,2019-12-07
/single/One%20Man%20Band/Old%20Dominion/,2019-12-07
/single/Woah/Lil%20Baby/,2019-12-07
/single/Only%20Human/Jonas%20Brothers/,2019-12-07
/single/Ran%24om/Lil%20Tecca/,2019-12-07
/single/everything%20i%20wanted/Billie%20Eilish/,2019-12-07
/single/Beautiful%20People/Ed%20Sheeran%20Featuring%20Khalid/,2019-12-07
/single/Even%20Though%20I%27m%20Leaving/Luke%20Combs/,2019-12-07
/single/Rockin%27%20Around%20The%20Christmas%20Tree/Brenda%20Lee/,2019-12-07
/single/Bandit/Juice%20WRLD%20%26%20YoungBoy%20Never%20Broke%20Again/,2019-12-07
/single/On%20Chill/Wale%20Featuring%20Jeremih/,2019-12-07
/single/Heartless/The%20Weeknd/,2019-12-07
/single/Vete/Bad%20Bunny/,2019-12-07
/single/Graveyard/Halsey/,2019-12-07
/single/I%20Don%27t%20Care/Ed%20Sheeran%20%26%20Justin%20Bieber/,2019-12-07
/single/Talk/Khalid/,2019-12-07
/single/Don%27t%20Start%20Now/Dua%20Lipa/,2019-12-07
/single/Heat/Chris%20Brown%20Featuring%20Gunna/,2019-12-07
/single/Baby/Lil%20Baby%20%26%20DaBaby/,2019-12-07
/single/How%20Do%20You%20Sleep%3F/Sam%20Smith/,2019-12-07
/single/Goodbyes/Post%20Malone%20Featuring%20Young%20Thug/,2019-12-07
/single/Falling/Trevor%20Daniel/,2019-12-07
/single/Playing%20Games/Summer%20Walker/,2019-12-07
/single/Suge/DaBaby/,2019-12-07
/single/Hot%20Girl%20Bummer/Blackbear/,2019-12-07
/single/Last%20Christmas/Wham%21/,2019-12-07
/single/Jingle%20Bell%20Rock/Bobby%20Helms/,2019-12-07
/single/A%20Holly%20Jolly%20Christmas/Burl%20Ives/,2019-12-07
/single/It%27s%20The%20Most%20Wonderful%20Time%20Of%20The%20Year/Andy%20Williams/,2019-12-07
/single/Take%20What%20You%20Want/Post%20Malone%20Featuring%20Ozzy%20Osbourne%20%26%20Travis%20Scott/,2019-12-07
/single/Juicy/Doja%20Cat%20%26%20Tyga/,2019-12-07
/single/One%20Thing%20Right/Marshmello%20%26%20Kane%20Brown/,2019-12-07
/single/The%20Bones/Maren%20Morris/,2019-12-07
/single/Time/NF/,2019-12-07
/single/Into%20The%20Unknown/Idina%20Menzel%20%26%20AURORA/,2019-12-07
/single/Heart%20On%20Ice/Rod%20Wave/,2019-12-07
/single/223%27s/YNW%20Melly%20%26%209lokknine/,2019-12-07
/single/Who%20Needs%20Love/Trippie%20Redd/,2019-12-07
/single/Death/Trippie%20Redd%20Featuring%20DaBaby/,2019-12-07
/single/6%20Kiss/Trippie%20Redd%20Featuring%20Juice%20WRLD%20%26%20YNW%20Melly/,2019-12-07
/single/What%20If%20I%20Never%20Get%20Over%20You/Lady%20Antebellum/,2019-12-07
/single/Remember%20You%20Young/Thomas%20Rhett/,2019-12-07
/single/Loyal/PARTYNEXTDOOR%20Featuring%20Drake/,2019-12-07
/single/Suicidal/YNW%20Melly/,2019-12-07
/single/Camelot/NLE%20Choppa/,2019-12-07
/single/VIBEZ/DaBaby/,2019-12-07
/single/Leave%20Em%20Alone/Layton%20Greene%2C%20Lil%20Baby%2C%20City%20Girls%20%26%20PnB%20Rock/,2019-12-07
/single/We%20Were/Keith%20Urban/,2019-12-07
/single/Prayed%20For%20You/Matt%20Stell/,2019-12-07
/single/Kinfolks/Sam%20Hunt/,2019-12-07
/single/Enemies/Post%20Malone%20Featuring%20DaBaby/,2019-12-07
/single/Ridin%27%20Roads/Dustin%20Lynch/,2019-12-07
/single/Hate%20Me/Ellie%20Goulding%20%26%20Juice%20WRLD/,2019-12-07
/single/Heartache%20Medication/Jon%20Pardi/,2019-12-07
/single/Baby%20Sitter/DaBaby%20Featuring%20Offset/,2019-12-07
/single/All%20The%20Good%20Girls%20Go%20To%20Hell/Billie%20Eilish/,2019-12-07
/single/Watermelon%20Sugar/Harry%20Styles/,2019-12-07
/single/We%20Back/Jason%20Aldean/,2019-12-07
/single/Follow%20God/Kanye%20West/,2019-12-07
/single/Jerry%20Sprunger/Tory%20Lanez%20%26%20T-Pain/,2019-12-07
/single/Love%20Me%20More/Trippie%20Redd/,2019-12-07
/single/Nice%20To%20Meet%20Ya/Niall%20Horan/,2019-12-07
/single/Lalala/Y2K%20%26%20bbno%24/,2019-12-07
/single/Hate%20Me/Trippie%20Redd%20Featuring%20YoungBoy%20Never%20Broke%20Again/,2019-12-07
/single/Reply/A%20Boogie%20Wit%20da%20Hoodie%20Featuring%20Lil%20Uzi%20Vert/,2019-12-07
/single/Tip%20Of%20My%20Tongue/Kenny%20Chesney/,2019-12-07
/single/Candy/Doja%20Cat/,2019-12-07
/single/Slow%20Dancing%20In%20The%20Dark/Joji/,2019-12-07
/single/None%20Of%20Your%20Concern/Jhene%20Aiko%20Featuring%20Big%20Sean/,2019-12-07
/single/Yellow%20Hearts/Ant%20Saunders/,2019-12-07
/single/Make%20No%20Sense/YoungBoy%20Never%20Broke%20Again/,2019-12-07
/single/Good%20Vibes/Chris%20Janson/,2019-12-07
/single/La%20Cancion/J%20Balvin%20%26%20Bad%20Bunny/,2019-12-07
/single/Easy/DaniLeigh%20Featuring%20Chris%20Brown/,2019-12-07
/single/Cuban%20Links/Rod%20Wave%20%26%20Kevin%20Gates/,2019-12-07
/single/Hot%20Girl%20Summer/Megan%20Thee%20Stallion%2C%20Nicki%20Minaj%20%26%20Ty%20Dolla%20%24ign/,2019-12-07
/single/Lonely%20Child/YoungBoy%20Never%20Broke%20Again/,2019-12-07
/single/Into%20The%20Unknown/Panic%21%20At%20The%20Disco/,2019-12-07
/single/Show%20Yourself/Idina%20Menzel%20%26%20Evan%20Rachel%20Wood/,2019-12-07
/single/Homesick/Kane%20Brown/,2019-12-07
/single/Heartless/The%20Weeknd/,2019-12-14
/single/Circles/Post%20Malone/,2019-12-14
/single/All%20I%20Want%20For%20Christmas%20Is%20You/Mariah%20Carey/,2019-12-14
/single/Someone%20You%20Loved/Lewis%20Capaldi/,2019-12-14
/single/Memories/Maroon%205/,2019-12-14
/single/Good%20As%20Hell/Lizzo/,2019-12-14
/single/Roxanne/Arizona%20Zervas/,2019-12-14
/single/Rockin%27%20Around%20The%20Christmas%20Tree/Brenda%20Lee/,2019-12-14
/single/Lose%20You%20To%20Love%20Me/Selena%20Gomez/,2019-12-14
/single/10%2C000%20Hours/Dan%20%2B%20Shay%20%26%20Justin%20Bieber/,2019-12-14
/single/Blinding%20Lights/The%20Weeknd/,2019-12-14
/single/BOP/DaBaby/,2019-12-14
/single/Dance%20Monkey/Tones%20and%20I/,2019-12-14
/single/No%20Guidance/Chris%20Brown%20Featuring%20Drake/,2019-12-14
/single/Senorita/Shawn%20Mendes%20%26%20Camila%20Cabello/,2019-12-14
/single/Ballin%27/Mustard%20Featuring%20Roddy%20Ricch/,2019-12-14
/single/Panini/Lil%20Nas%20X/,2019-12-14
/single/A%20Holly%20Jolly%20Christmas/Burl%20Ives/,2019-12-14
/single/Trampoline/SHAED/,2019-12-14
/single/HIGHEST%20IN%20THE%20ROOM/Travis%20Scott/,2019-12-14
/single/Bad%20Guy/Billie%20Eilish/,2019-12-14
/single/Truth%20Hurts/Lizzo/,2019-12-14
/single/Jingle%20Bell%20Rock/Bobby%20Helms/,2019-12-14
/single/It%27s%20The%20Most%20Wonderful%20Time%20Of%20The%20Year/Andy%20Williams/,2019-12-14
/single/everything%20i%20wanted/Billie%20Eilish/,2019-12-14
/single/Hot/Young%20Thug%20Featuring%20Gunna/,2019-12-14
/single/Last%20Christmas/Wham%21/,2019-12-14
/single/Let%20It%20Snow%2C%20Let%20It%20Snow%2C%20Let%20It%20Snow/Dean%20Martin/,2019-12-14
/single/Woah/Lil%20Baby/,2019-12-14
/single/One%20Man%20Band/Old%20Dominion/,2019-12-14
/single/Old%20Town%20Road/Lil%20Nas%20X%20Featuring%20Billy%20Ray%20Cyrus/,2019-12-14
/single/Lover/Taylor%20Swift/,2019-12-14
/single/The%20Christmas%20Song%20%28Merry%20Christmas%20To%20You%29/Nat%20King%20Cole/,2019-12-14
/single/Only%20Human/Jonas%20Brothers/,2019-12-14
/single/On%20Chill/Wale%20Featuring%20Jeremih/,2019-12-14
/single/Beautiful%20People/Ed%20Sheeran%20Featuring%20Khalid/,2019-12-14
/single/Ran%24om/Lil%20Tecca/,2019-12-14
/single/Even%20Though%20I%27m%20Leaving/Luke%20Combs/,2019-12-14
/single/Feliz%20Navidad/Jose%20Feliciano/,2019-12-14
/single/Bandit/Juice%20WRLD%20%26%20YoungBoy%20Never%20Broke%20Again/,2019-12-14
/single/Falling/Trevor%20Daniel/,2019-12-14
/single/Don%27t%20Start%20Now/Dua%20Lipa/,2019-12-14
/single/Sleigh%20Ride/The%20Ronettes/,2019-12-14
/single/Rudolph%20The%20Red-Nosed%20Reindeer/Gene%20Autry/,2019-12-14
/single/Graveyard/Halsey/,2019-12-14
/single/Into%20The%20Unknown/Idina%20Menzel%20%26%20AURORA/,2019-12-14
/single/Happy%20Holiday%20%2F%20The%20Holiday%20Season/Andy%20Williams/,2019-12-14
/single/Here%20Comes%20Santa%20Claus%20%28Right%20Down%20Santa%20Claus%20Lane%29/Gene%20Autry/,2019-12-14
/single/Talk/Khalid/,2019-12-14
/single/I%20Don%27t%20Care/Ed%20Sheeran%20%26%20Justin%20Bieber/,2019-12-14
/single/Baby/Lil%20Baby%20%26%20DaBaby/,2019-12-14
/single/Playing%20Games/Summer%20Walker/,2019-12-14
/single/Hot%20Girl%20Bummer/Blackbear/,2019-12-14
/single/How%20Do%20You%20Sleep%3F/Sam%20Smith/,2019-12-14
/single/Heat/Chris%20Brown%20Featuring%20Gunna/,2019-12-14
/single/Juicy/Doja%20Cat%20%26%20Tyga/,2019-12-14
/single/The%20Bones/Maren%20Morris/,2019-12-14
/single/Time/NF/,2019-12-14
/single/Heart%20On%20Ice/Rod%20Wave/,2019-12-14
/single/Take%20What%20You%20Want/Post%20Malone%20Featuring%20Ozzy%20Osbourne%20%26%20Travis%20Scott/,2019-12-14
/single/VIBEZ/DaBaby/,2019-12-14
/single/Remember%20You%20Young/Thomas%20Rhett/,2019-12-14
/single/Vete/Bad%20Bunny/,2019-12-14
/single/Death/Trippie%20Redd%20Featuring%20DaBaby/,2019-12-14
/single/Leave%20Em%20Alone/Layton%20Greene%2C%20Lil%20Baby%2C%20City%20Girls%20%26%20PnB%20Rock/,2019-12-14
/single/We%20Were/Keith%20Urban/,2019-12-14
/single/What%20If%20I%20Never%20Get%20Over%20You/Lady%20Antebellum/,2019-12-14
/single/No%20Idea/Don%20Toliver/,2019-12-14
/single/Ridin%27%20Roads/Dustin%20Lynch/,2019-12-14
/single/Show%20Yourself/Idina%20Menzel%20%26%20Evan%20Rachel%20Wood/,2019-12-14
/single/Heartache%20Medication/Jon%20Pardi/,2019-12-14
/single/Like%20It%27s%20Christmas/Jonas%20Brothers/,2019-12-14
/single/Camelot/NLE%20Choppa/,2019-12-14
/single/223%27s/YNW%20Melly%20%26%209lokknine/,2019-12-14
/single/Prayed%20For%20You/Matt%20Stell/,2019-12-14
/single/Enemies/Post%20Malone%20Featuring%20DaBaby/,2019-12-14
/single/Kinfolks/Sam%20Hunt/,2019-12-14
/single/Baby%20Sitter/DaBaby%20Featuring%20Offset/,2019-12-14
/single/All%20The%20Good%20Girls%20Go%20To%20Hell/Billie%20Eilish/,2019-12-14
/single/6%20Kiss/Trippie%20Redd%20Featuring%20Juice%20WRLD%20%26%20YNW%20Melly/,2019-12-14
/single/We%20Back/Jason%20Aldean/,2019-12-14
/single/Who%20Needs%20Love/Trippie%20Redd/,2019-12-14
/single/Tip%20Toe/Roddy%20Ricch%20Featuring%20A%20Boogie%20Wit%20da%20Hoodie/,2019-12-14
/single/Yellow%20Hearts/Ant%20Saunders/,2019-12-14
/single/Nice%20To%20Meet%20Ya/Niall%20Horan/,2019-12-14
/single/Suicidal/YNW%20Melly/,2019-12-14
/single/Slow%20Dancing%20In%20The%20Dark/Joji/,2019-12-14
/single/Homesick/Kane%20Brown/,2019-12-14
/single/Hate%20Me/Ellie%20Goulding%20%26%20Juice%20WRLD/,2019-12-14
/single/Easy/DaniLeigh%20Featuring%20Chris%20Brown/,2019-12-14
/single/Follow%20God/Kanye%20West/,2019-12-14
/single/Cuban%20Links/Rod%20Wave%20%26%20Kevin%20Gates/,2019-12-14
/single/F.N/Lil%20Tjay/,2019-12-14
/single/Candy/Doja%20Cat/,2019-12-14
/single/Tusa/Karol%20G%20%26%20Nicki%20Minaj/,2019-12-14
/single/Make%20No%20Sense/YoungBoy%20Never%20Broke%20Again/,2019-12-14
/single/Jerry%20Sprunger/Tory%20Lanez%20%26%20T-Pain/,2019-12-14
/single/RITMO%20%28Bad%20Boys%20For%20Life%29/The%20Black%20Eyed%20Peas%20X%20J%20Balvin/,2019-12-14
/single/Into%20The%20Unknown/Panic%21%20At%20The%20Disco/,2019-12-14
/single/La%20Cancion/J%20Balvin%20%26%20Bad%20Bunny/,2019-12-14
/single/All%20I%20Want%20For%20Christmas%20Is%20You/Mariah%20Carey/,2019-12-21
/single/Circles/Post%20Malone/,2019-12-21
/single/Rockin%27%20Around%20The%20Christmas%20Tree/Brenda%20Lee/,2019-12-21
/single/Someone%20You%20Loved/Lewis%20Capaldi/,2019-12-21
/single/Good%20As%20Hell/Lizzo/,2019-12-21
/single/Roxanne/Arizona%20Zervas/,2019-12-21
/single/Memories/Maroon%205/,2019-12-21
/single/Lucid%20Dreams/Juice%20WRLD/,2019-12-21
/single/Dance%20Monkey/Tones%20and%20I/,2019-12-21
/single/A%20Holly%20Jolly%20Christmas/Burl%20Ives/,2019-12-21
/single/BOP/DaBaby/,2019-12-21
/single/Bandit/Juice%20WRLD%20%26%20YoungBoy%20Never%20Broke%20Again/,2019-12-21
/single/Lose%20You%20To%20Love%20Me/Selena%20Gomez/,2019-12-21
/single/10%2C000%20Hours/Dan%20%2B%20Shay%20%26%20Justin%20Bieber/,2019-12-21
/single/Jingle%20Bell%20Rock/Bobby%20Helms/,2019-12-21
/single/Senorita/Shawn%20Mendes%20%26%20Camila%20Cabello/,2019-12-21
/single/Heartless/The%20Weeknd/,2019-12-21
/single/Ballin%27/Mustard%20Featuring%20Roddy%20Ricch/,2019-12-21
/single/No%20Guidance/Chris%20Brown%20Featuring%20Drake/,2019-12-21
/single/It%27s%20The%20Most%20Wonderful%20Time%20Of%20The%20Year/Andy%20Williams/,2019-12-21
/single/Bad%20Guy/Billie%20Eilish/,2019-12-21
/single/Panini/Lil%20Nas%20X/,2019-12-21
/single/Truth%20Hurts/Lizzo/,2019-12-21
/single/Let%20It%20Snow%2C%20Let%20It%20Snow%2C%20Let%20It%20Snow/Dean%20Martin/,2019-12-21
/single/HIGHEST%20IN%20THE%20ROOM/Travis%20Scott/,2019-12-21
/single/Last%20Christmas/Wham%21/,2019-12-21
/single/Trampoline/SHAED/,2019-12-21
/single/Woah/Lil%20Baby/,2019-12-21
/single/Legends/Juice%20WRLD/,2019-12-21
/single/everything%20i%20wanted/Billie%20Eilish/,2019-12-21
/single/Ran%24om/Lil%20Tecca/,2019-12-21
/single/The%20Christmas%20Song%20%28Merry%20Christmas%20To%20You%29/Nat%20King%20Cole/,2019-12-21
/single/Hot/Young%20Thug%20Featuring%20Gunna/,2019-12-21
/single/Feliz%20Navidad/Jose%20Feliciano/,2019-12-21
/single/Adore%20You/Harry%20Styles/,2019-12-21
/single/Falling/Trevor%20Daniel/,2019-12-21
/single/Sleigh%20Ride/The%20Ronettes/,2019-12-21
/single/Rudolph%20The%20Red-Nosed%20Reindeer/Gene%20Autry/,2019-12-21
/single/Old%20Town%20Road/Lil%20Nas%20X%20Featuring%20Billy%20Ray%20Cyrus/,2019-12-21
/single/Lover/Taylor%20Swift/,2019-12-21
/single/One%20Man%20Band/Old%20Dominion/,2019-12-21
/single/Don%27t%20Start%20Now/Dua%20Lipa/,2019-12-21
/single/Happy%20Holiday%20%2F%20The%20Holiday%20Season/Andy%20Williams/,2019-12-21
/single/Only%20Human/Jonas%20Brothers/,2019-12-21
/single/On%20Chill/Wale%20Featuring%20Jeremih/,2019-12-21
/single/Even%20Though%20I%27m%20Leaving/Luke%20Combs/,2019-12-21
/single/The%20Box/Roddy%20Ricch/,2019-12-21
/single/Graveyard/Halsey/,2019-12-21
/single/Robbery/Juice%20WRLD/,2019-12-21
/single/Beautiful%20People/Ed%20Sheeran%20Featuring%20Khalid/,2019-12-21
/single/Hot%20Girl%20Bummer/Blackbear/,2019-12-21
/single/Blinding%20Lights/The%20Weeknd/,2019-12-21
/single/Playing%20Games/Summer%20Walker/,2019-12-21
/single/The%20Bones/Maren%20Morris/,2019-12-21
/single/Into%20The%20Unknown/Idina%20Menzel%20%26%20AURORA/,2019-12-21
/single/Heat/Chris%20Brown%20Featuring%20Gunna/,2019-12-21
/single/Juicy/Doja%20Cat%20%26%20Tyga/,2019-12-21
/single/Start%20Wit%20Me/Roddy%20Ricch%20%26%20Gunna/,2019-12-21
/single/Christmas%20Tree%20Farm/Taylor%20Swift/,2019-12-21
/single/Hate%20Me/Ellie%20Goulding%20%26%20Juice%20WRLD/,2019-12-21
/single/Like%20It%27s%20Christmas/Jonas%20Brothers/,2019-12-21
/single/VIBEZ/DaBaby/,2019-12-21
/single/Remember%20You%20Young/Thomas%20Rhett/,2019-12-21
/single/Death/Trippie%20Redd%20Featuring%20DaBaby/,2019-12-21
/single/Heart%20On%20Ice/Rod%20Wave/,2019-12-21
/single/Camelot/NLE%20Choppa/,2019-12-21
/single/Take%20What%20You%20Want/Post%20Malone%20Featuring%20Ozzy%20Osbourne%20%26%20Travis%20Scott/,2019-12-21
/single/Ridin%27%20Roads/Dustin%20Lynch/,2019-12-21
/single/Leave%20Em%20Alone/Layton%20Greene%2C%20Lil%20Baby%2C%20City%20Girls%20%26%20PnB%20Rock/,2019-12-21
/single/What%20If%20I%20Never%20Get%20Over%20You/Lady%20Antebellum/,2019-12-21
/single/Heartache%20Medication/Jon%20Pardi/,2019-12-21
/single/Peta/Roddy%20Ricch%20Featuring%20Meek%20Mill/,2019-12-21
/single/Tip%20Toe/Roddy%20Ricch%20Featuring%20A%20Boogie%20Wit%20da%20Hoodie/,2019-12-21
/single/Suicidal/YNW%20Melly/,2019-12-21
/single/Vete/Bad%20Bunny/,2019-12-21
/single/No%20Idea/Don%20Toliver/,2019-12-21
/single/Kinfolks/Sam%20Hunt/,2019-12-21
/single/6%20Kiss/Trippie%20Redd%20Featuring%20Juice%20WRLD%20%26%20YNW%20Melly/,2019-12-21
/single/Prayed%20For%20You/Matt%20Stell/,2019-12-21
/single/223%27s/YNW%20Melly%20%26%209lokknine/,2019-12-21
/single/Slow%20Dancing%20In%20The%20Dark/Joji/,2019-12-21
/single/My%20Oh%20My/Camila%20Cabello%20Featuring%20DaBaby/,2019-12-21
/single/Enemies/Post%20Malone%20Featuring%20DaBaby/,2019-12-21
/single/Baby%20Sitter/DaBaby%20Featuring%20Offset/,2019-12-21
/single/Bad%20Vibes%20Forever/XXXTENTACION%20Featuring%20PnB%20Rock%20%26%20Trippie%20Redd/,2019-12-21
/single/Candy/Doja%20Cat/,2019-12-21
/single/Empty/Juice%20WRLD/,2019-12-21
/single/We%20Back/Jason%20Aldean/,2019-12-21
/single/Easy/DaniLeigh%20Featuring%20Chris%20Brown/,2019-12-21
/single/Homesick/Kane%20Brown/,2019-12-21
/single/Nice%20To%20Meet%20Ya/Niall%20Horan/,2019-12-21
/single/Watermelon%20Sugar/Harry%20Styles/,2019-12-21
/single/Show%20Yourself/Idina%20Menzel%20%26%20Evan%20Rachel%20Wood/,2019-12-21
/single/We%20Were/Keith%20Urban/,2019-12-21
/single/Yellow%20Hearts/Ant%20Saunders/,2019-12-21
/single/RITMO%20%28Bad%20Boys%20For%20Life%29/The%20Black%20Eyed%20Peas%20X%20J%20Balvin/,2019-12-21
/single/Lord%20Above/Fat%20Joe%20%26%20Dre%20Featuring%20Eminem%20%26%20Mary%20J.%20Blige/,2019-12-21
/single/Big%20Stepper/Roddy%20Ricch/,2019-12-21
/single/Cuban%20Links/Rod%20Wave%20%26%20Kevin%20Gates/,2019-12-21
/single/BEST%20ON%20EARTH/Russ%20%26%20BIA/,2019-12-21
/single/All%20I%20Want%20For%20Christmas%20Is%20You/Mariah%20Carey/,2019-12-28
/single/Rockin%27%20Around%20The%20Christmas%20Tree/Brenda%20Lee/,2019-12-28
/single/Circles/Post%20Malone/,2019-12-28
/single/Roxanne/Arizona%20Zervas/,2019-12-28
/single/Futsal%20Shuffle%202020/Lil%20Uzi%20Vert/,2019-12-28
/single/A%20Holly%20Jolly%20Christmas/Burl%20Ives/,2019-12-28
/single/Memories/Maroon%205/,2019-12-28
/single/Someone%20You%20Loved/Lewis%20Capaldi/,2019-12-28
/single/Jingle%20Bell%20Rock/Bobby%20Helms/,2019-12-28
/single/Good%20As%20Hell/Lizzo/,2019-12-28
/single/Dance%20Monkey/Tones%20and%20I/,2019-12-28
/single/Lose%20You%20To%20Love%20Me/Selena%20Gomez/,2019-12-28
/single/10%2C000%20Hours/Dan%20%2B%20Shay%20%26%20Justin%20Bieber/,2019-12-28
/single/Ballin%27/Mustard%20Featuring%20Roddy%20Ricch/,2019-12-28
/single/It%27s%20The%20Most%20Wonderful%20Time%20Of%20The%20Year/Andy%20Williams/,2019-12-28
/single/BOP/DaBaby/,2019-12-28
/single/Last%20Christmas/Wham%21/,2019-12-28
/single/The%20Box/Roddy%20Ricch/,2019-12-28
/single/Bandit/Juice%20WRLD%20%26%20YoungBoy%20Never%20Broke%20Again/,2019-12-28
/single/No%20Guidance/Chris%20Brown%20Featuring%20Drake/,2019-12-28
/single/Senorita/Shawn%20Mendes%20%26%20Camila%20Cabello/,2019-12-28
/single/Lucid%20Dreams/Juice%20WRLD/,2019-12-28
/single/Feliz%20Navidad/Jose%20Feliciano/,2019-12-28
/single/Adore%20You/Harry%20Styles/,2019-12-28
/single/Bad%20Guy/Billie%20Eilish/,2019-12-28
/single/Heartless/The%20Weeknd/,2019-12-28
/single/HIGHEST%20IN%20THE%20ROOM/Travis%20Scott/,2019-12-28
/single/Let%20It%20Snow%2C%20Let%20It%20Snow%2C%20Let%20It%20Snow/Dean%20Martin/,2019-12-28
/single/Panini/Lil%20Nas%20X/,2019-12-28
/single/The%20Christmas%20Song%20%28Merry%20Christmas%20To%20You%29/Nat%20King%20Cole/,2019-12-28
/single/Hot/Young%20Thug%20Featuring%20Gunna/,2019-12-28
/single/Truth%20Hurts/Lizzo/,2019-12-28
/single/Trampoline/SHAED/,2019-12-28
/single/everything%20i%20wanted/Billie%20Eilish/,2019-12-28
/single/Woah/Lil%20Baby/,2019-12-28
/single/Rudolph%20The%20Red-Nosed%20Reindeer/Gene%20Autry/,2019-12-28
