date,track,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,error
2020-02-01,Yummy,Justin Bieber,0.676,0.506,9.0,-6.652,0.0,0.0958,0.345,0.0,0.118,0.497,145.842,16wAOAZ2OkqoIDN7TpChjR,208520.0,4.0,
2020-02-01,Good As Hell,Lizzo,0.682,0.919,0.0,-3.18,0.0,0.0875,0.256,0.0,0.442,0.535,95.982,6KgBpzTuTRPebChN0VTyzV,159736.0,4.0,
2020-02-01,BOP,DaBaby,0.769,0.787,11.0,-3.909,1.0,0.367,0.189,0.0,0.129,0.836,126.77,6Ozh9Ok6h4Oi1wUSLtBseN,159715.0,4.0,
2020-02-01,Ballin,Mustard   Roddy Ricch,0.809,0.545,7.0,-6.678,1.0,0.0735,0.392,0.0,0.151,0.244,97.008,3QzAOrNlsabgbMwlZt7TAY,180435.0,4.0,
2020-02-01,Don t Start Now,Dua Lipa,0.793,0.793,11.0,-4.521,0.0,0.083,0.0123,0.0,0.0951,0.679,123.95,3PfIrDoz19wz7qK7tYeu62,183290.0,4.0,
2020-02-01,What A Man Gotta Do,Jonas Brothers,0.852,0.698,9.0,-7.206,1.0,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,4wNIkl5XGiAACjFBlDWuSd,180645.0,4.0,
2020-02-01,HIGHEST IN THE ROOM,Travis Scott,0.598,0.427,7.0,-8.764,0.0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,3eekarcy7kvN4yt5ZFzltW,175721.0,4.0,
2020-02-01,Good News,Mac Miller,0.794,0.32,1.0,-12.92,0.0,0.173,0.853,0.134,0.112,0.241,174.088,1DWZUa5Mzf2BwzpHtgbHPY,342040.0,4.0,
2020-02-01,Heartless,The Weeknd,0.537,0.746,10.0,-5.507,0.0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,6bnF93Rx87YqUBLSgjiMU8,198267.0,4.0,
2020-02-01,High Fashion,Roddy Ricch  Mustard,0.831,0.499,11.0,-8.442,0.0,0.114,0.269,0.0,0.3,0.511,97.956,07KXEDMj78x68D884wgVEm,220487.0,4.0,
2020-02-01,Blinding Lights,The Weeknd,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,0VjIjW4GlUZAMYd2vXMi3b,200040.0,4.0,
2020-02-01,The Bones,Maren Morris,0.612,0.57,11.0,-6.642,0.0,0.0347,0.278,0.0,0.0963,0.334,77.004,7yFhA2fUsL2oIMWlw5DaHQ,197293.0,4.0,
2020-02-01,Everything I Wanted,Billie Eilish,0.704,0.225,6.0,-14.454,0.0,0.0994,0.902,0.657,0.106,0.243,120.006,3ZCTVFBt2Brf31RLEnCkWJ,245426.0,4.0,
2020-02-01,Trampoline,SHAED,0.689,0.412,7.0,-7.523,0.0,0.0301,0.488,0.00016,0.0659,0.537,126.754,0lsRatBUs9HNIZAmoGABzk,184060.0,4.0,
2020-02-01,No Guidance,Chris Brown  Drake,0.696,0.454,1.0,-6.756,0.0,0.153,0.123,0.0,0.155,0.136,92.928,6XHVuErjQ4XNm6nDPVCxVX,260640.0,4.0,
2020-02-01,You Should Be Sad,Halsey,0.591,0.585,2.0,-6.35,1.0,0.0277,0.143,0.0,0.109,0.324,110.94,7lidXGPXPYLNThITAOTlkK,205473.0,4.0,
2020-02-01,Hot Girl Bummer,Blackbear,0.782,0.559,6.0,-7.106,0.0,0.0767,0.125,0.0,0.385,0.685,129.992,6jRq8gaZhMUyy5RclRPcAf,188344.0,1.0,
2020-02-01,Darkness,Eminem,0.671,0.623,2.0,-7.161,1.0,0.308,0.00998,7.55e-06,0.643,0.195,75.055,5SiZJoLXp3WOl3J4C8IK0d,337147.0,4.0,
2020-02-01,Woah,Lil Baby,0.883,0.599,11.0,-5.551,1.0,0.248,0.0177,0.0,0.179,0.413,142.976,02RCbjb9czvQKNGBmEmWob,183011.0,4.0,
2020-02-01,Senorita,Shawn Mendes   Camila Cabello,0.759,0.548,9.0,-6.049,0.0,0.029,0.0392,0.0,0.0828,0.749,116.967,6v3KW9xbzN5yKLt9YKDYA2,190800.0,4.0,
2020-02-01,Those Kinda Nights,Eminem  Ed Sheeran,0.794,0.637,4.0,-6.29,0.0,0.339,0.028,0.0,0.0919,0.393,103.868,0VSzREd1OjEWJ9tXoFHRQH,177693.0,4.0,
2020-02-01,Adore You,Harry Styles,0.676,0.771,8.0,-3.675,1.0,0.0483,0.0237,7e-06,0.102,0.569,99.048,3jjujdWJ72nww5eGnfs2E7,207133.0,4.0,
2020-02-01,Sum 2 Prove,Lil Baby,0.827,0.552,4.0,-7.571,0.0,0.274,0.0169,0.0,0.122,0.408,124.011,5f4Hy5mw5SRaUgXX9c6P5S,205760.0,4.0,
2020-02-01,Suicidal,YNW Melly   Juice WRLD,0.655,0.441,9.0,-5.245,0.0,0.0629,0.474,0.0,0.099,0.273,139.957,4S2uhQE8L9V6p7rj7SiauJ,225857.0,4.0,
2020-02-01,Only Human,Jonas Brothers,0.795,0.496,0.0,-5.883,1.0,0.0722,0.108,0.0,0.0645,0.874,94.01,0DiDStADDVh3SvAsoJAFMk,183000.0,4.0,
2020-02-01,Unaccommodating,Eminem  Young M.A,0.852,0.752,1.0,-5.793,1.0,0.0597,0.0169,0.0,0.394,0.389,89.95,0q2vG0UVuy6ajjcpkQHdZM,216600.0,4.0,
2020-02-01,Falling,Trevor Daniel,0.785,0.431,10.0,-8.756,0.0,0.0364,0.123,0.0,0.0887,0.236,127.085,0Aqi7ArnBrGblW5T6p2jmD,159382.0,4.0,
2020-02-01,Blue World,Mac Miller,0.742,0.553,8.0,-8.98,1.0,0.419,0.389,0.0,0.0694,0.508,84.931,2hwOoMtWPtTSSn6WHV7Vp5,209440.0,4.0,
2020-02-01,Panini,Lil Nas X,0.703,0.594,5.0,-6.146,0.0,0.0752,0.342,0.0,0.123,0.475,153.848,1000nHvUdawXuUHgBod4Wv,114893.0,4.0,
2020-02-01,My Oh My,Camila Cabello  DaBaby,0.724,0.491,8.0,-6.024,1.0,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,3yOlyBJuViE2YSGn3nVE1K,170746.0,4.0,
2020-02-01,Bad Guy,Billie Eilish,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,2Fxmhks0bxGSBdJ92vM42m,194088.0,4.0,
2020-02-01,Hot,Young Thug  Gunna,0.855,0.651,0.0,-8.044,0.0,0.235,0.063,0.0,0.0772,0.559,111.997,5Z8HZM6iQMhhqyPcCGY5g9,193027.0,4.0,
2020-02-01,Truth Hurts,Lizzo,0.715,0.624,4.0,-3.046,0.0,0.114,0.11,0.0,0.123,0.412,158.087,3HWzoMvoF3TQfYg4UPszDq,173325.0,4.0,
2020-02-01,I Don t Care,Ed Sheeran   Justin Bieber,0.798,0.675,6.0,-5.041,1.0,0.0442,0.0912,0.0,0.0894,0.842,101.956,3HVWdVOQ0ZA45FuZGSfvns,219947.0,4.0,
2020-02-01,Even Though I m Leaving,Luke Combs,0.554,0.755,2.0,-6.04,1.0,0.0319,0.225,0.0,0.301,0.624,77.962,5Fhe63YOMZsGdB3CgCDuBi,225253.0,4.0,
2020-02-01,One Man Band,Old Dominion,0.706,0.358,6.0,-8.331,1.0,0.0347,0.677,0.0,0.107,0.478,75.991,7cA3PnUQDlUyBBwpRozQeo,186240.0,4.0,
2020-02-01,Bandit,Juice WRLD   YoungBoy Never Broke Again,0.474,0.631,5.0,-5.884,0.0,0.343,0.0687,0.0,0.132,0.424,180.056,1oWM79mUVdZGCGYjSirHZR,189323.0,4.0,
2020-02-01,Circles,Mac Miller,0.61,0.0316,9.0,-15.186,1.0,0.0486,0.896,0.00461,0.108,0.37,151.964,4jXl6VtkFFKIt3ycUQc5LT,170360.0,4.0,
2020-02-01,Sucker,Jonas Brothers,0.842,0.734,1.0,-5.065,0.0,0.0588,0.0427,0.0,0.106,0.952,137.958,22vgEDb5hykfaTwLuskFGD,181027.0,4.0,
2020-02-01,Juicy,Doja Cat   Tyga,0.785,0.652,0.0,-2.607,1.0,0.0668,0.102,0.0,0.0697,0.484,170.024,7f5trao56t7sB7f14QDTmp,203093.0,4.0,
2020-02-01,Heartache Medication,Jon Pardi,0.621,0.791,9.0,-3.343,1.0,0.0265,0.0361,0.0,0.143,0.734,95.075,5qdQPrWmZv8xYhMJCDrdHF,209110.0,4.0,
2020-02-01,You Gon  Learn,Eminem  Royce da 5 9    White Gold,0.68,0.82,4.0,-4.197,0.0,0.151,0.0614,0.0,0.597,0.243,140.033,0GQ5bFTVFFKpwNPc7KwQnB,234653.0,4.0,
2020-02-01,Kinfolks,Sam Hunt,0.569,0.807,0.0,-4.584,1.0,0.0464,0.0876,0.0,0.164,0.883,76.011,52lGuLAkIVbm4LZkSf9nj0,181933.0,4.0,
2020-02-01,Graveyard,Halsey,0.667,0.583,11.0,-5.127,0.0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,2ufmtcIFdFpuUYBPXK5f67,181806.0,4.0,
2020-02-01,Tusa,Karol G   Nicki Minaj,0.803,0.715,2.0,-3.28,1.0,0.298,0.295,0.000134,0.0574,0.574,101.085,7k4t7uLgtOxPwTpFmtJNTY,200960.0,4.0,
2020-02-01,South Of The Border,Ed Sheeran  Camila Cabello   Cardi B,0.857,0.621,9.0,-6.376,0.0,0.0825,0.148,0.0,0.0865,0.668,97.989,4vUmTMuQqjdnvlZmAH61Qk,204467.0,4.0,
2020-02-01,Black Swan,BTS,0.719,0.757,2.0,-5.167,0.0,0.0849,0.137,0.0,0.129,0.489,147.024,2EmcTFQ1rM11wp2ztsXTHa,198261.0,4.0,
2020-02-01,P $$y Fairy  OTW,Jhene Aiko,0.572,0.519,2.0,-7.092,0.0,0.212,0.536,0.0,0.102,0.35,128.331,48KXAIruJ07kJVCWOGohMV,181860.0,4.0,
2020-02-01,Futsal Shuffle 2020,Lil Uzi Vert,0.881,0.457,7.0,-8.191,0.0,0.156,0.0327,0.0,0.231,0.296,136.97,2Ec33AVlkTTq8BHFgBTdQs,198913.0,4.0,
2020-02-01,Ridin  Roads,Dustin Lynch,0.547,0.817,9.0,-4.255,1.0,0.0448,0.0986,0.0,0.136,0.592,142.118,2VPmBOuy7ZAOFSzKwW2IEt,205427.0,4.0,
2020-02-01,Leaving Heaven,Eminem  Skylar Grey,0.661,0.748,2.0,-4.809,0.0,0.206,0.175,0.0,0.254,0.509,171.983,5CpsIb7SMFHjmAG8RvIWfq,265947.0,3.0,
2020-02-01,RITMO  Bad Boys For Life,Black Eyed Peas J Balvin,0.721,0.716,10.0,-7.037,0.0,0.0657,0.0334,0.00084,0.237,0.667,104.994,6cy3ki60hLwimwIje7tALf,221714.0,4.0,
2020-02-01,Complicated,Mac Miller,0.831,0.36,0.0,-8.073,1.0,0.052,0.136,0.00217,0.0703,0.601,75.014,3WfSNAoj2D8C9noPSGZZFM,232212.0,4.0,
2020-02-01,Hand Me Downs,Mac Miller,0.677,0.33,2.0,-11.198,1.0,0.149,0.474,0.000871,0.064,0.336,68.985,2Yv2mHzr5AQavVdwQjEokV,298440.0,4.0,
2020-02-01,TOES,DaBaby  Lil Baby   Moneybagg Yo,0.816,0.582,8.0,-4.141,1.0,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,2FvD20Z8aoWIePi7PoN8sG,136366.0,4.0,
2020-02-01,Homesick,Kane Brown,0.701,0.5,8.0,-8.82,1.0,0.0303,0.46,0.0,0.234,0.409,97.028,30RZAuEkYeDXvy46Iv6l7E,205400.0,4.0,
2020-02-01,Premonition  Intro,Eminem,0.847,0.637,1.0,-5.193,1.0,0.367,0.0258,0.000648,0.382,0.511,165.979,7ccTcabbJlCJiIqtrSSwBk,173893.0,4.0,
2020-02-01,I Can See,Mac Miller,0.699,0.503,5.0,-9.922,0.0,0.0882,0.391,0.0126,0.0996,0.0546,114.86,3R8CyhJfVjvgIROd5RSGhQ,220853.0,4.0,
2020-02-01,VIBEZ,DaBaby,0.768,0.652,1.0,-2.708,0.0,0.307,0.113,0.0,0.107,0.777,154.187,0fySG6A6qLE8IvDpayb5bM,144935.0,4.0,
2020-02-01,Slide,H.E.R.  YG,0.832,0.469,10.0,-9.141,0.0,0.339,0.0807,8.26e-06,0.207,0.197,97.023,2rTnVB1bvwxHtaIl4uVu7f,238321.0,4.0,
2020-02-01,In Too Deep,Eminem,0.72,0.767,10.0,-5.839,0.0,0.214,0.0387,0.0,0.202,0.595,88.966,7Dj2wqPYXfSRFwa6qyOztr,194707.0,4.0,
2020-02-01,Heart On Ice,Rod Wave,0.732,0.387,10.0,-8.47,0.0,0.0741,0.0493,0.0,0.141,0.242,157.875,591ks2A0o7ratTpiRdI7M6,159670.0,3.0,
2020-02-01,I Hope,Gabby Barrett  Charlie Puth,0.563,0.576,6.0,-6.495,1.0,0.0401,0.171,0.0,0.158,0.412,75.019,5cYFwgA5dHoqR3xGnlr9ew,211605.0,4.0,
2020-02-01,Start Wit Me,Roddy Ricch   Gunna,0.886,0.479,4.0,-8.054,0.0,0.334,0.077,0.0,0.135,0.408,130.029,7A20WnLkjtZU2d7hIB6Ziu,158692.0,4.0,
2020-02-01,Woods,Mac Miller,0.779,0.362,0.0,-10.847,1.0,0.0474,0.135,0.206,0.111,0.46,85.011,3Qa944OTMZkg8DHjET8JQv,286387.0,4.0,
2020-02-01,Nobody But You,Blake Shelton Duet With Gwen Stefani,0.463,0.653,0.0,-5.515,1.0,0.0273,0.111,0.000136,0.172,0.233,143.912,5M8goiFYynmNxhueYW6grR,194867.0,4.0,
2020-02-01,No Idea,Don Toliver,0.652,0.631,6.0,-5.718,0.0,0.0893,0.524,0.000579,0.165,0.35,127.998,7AzlLxHn24DxjgQX73F9fU,154424.0,4.0,
2020-02-01,SUGAR,BrockHampton,0.453,0.538,1.0,-8.212,1.0,0.0638,0.449,0.0,0.19,0.516,122.973,6U0FIYXCQ3TGrk4tFpLrEA,204533.0,4.0,
2020-02-01,BEST ON EARTH,Russ   BIA,0.846,0.748,5.0,-3.512,0.0,0.078,0.188,0.0,0.093,0.597,90.006,0xKBkLcF71uUQeTA7FSu4A,160720.0,4.0,
2020-02-01,Everybody,Mac Miller,0.875,0.599,9.0,-9.077,0.0,0.138,0.0333,0.0143,0.113,0.112,152.061,1OuN92HcVG6NVpWbeESNB3,256507.0,4.0,
2020-02-01,Rare,Selena Gomez,0.838,0.545,5.0,-6.713,1.0,0.0706,0.208,8.01e-05,0.103,0.631,114.998,7HMmFQsKsljwTw8bS7lu19,220590.0,4.0,
2020-02-01,U Played,MoneyBagg Yo  Lil Baby,0.874,0.847,2.0,-3.574,1.0,0.233,0.00341,0.0,0.29,0.881,134.965,7qeWNGBqqagdwf4KnjRzGZ,164754.0,4.0,
2020-02-01,Marsh,Eminem,0.729,0.759,11.0,-3.177,0.0,0.127,0.0361,0.0,0.0694,0.268,95.935,3X4Oz9LjhhtgyOhVNlfoYa,321267.0,4.0,
2020-02-01,No Regrets,Eminem  Don Toliver,0.756,0.747,9.0,-5.407,1.0,0.046,0.0048,0.00536,0.588,0.0687,134.935,1lO9CZo6eDrOy0S7khgryG,200947.0,4.0,
2020-02-01,Out West,JACKBOYS  Young Thug,0.802,0.591,8.0,-4.895,1.0,0.225,0.0104,0.0,0.196,0.309,139.864,6gi6y1xwmVszDWkUqab1qw,157712.0,4.0,
2020-02-01,More Hearts Than Mine,Ingrid Andress,0.375,0.428,0.0,-7.387,1.0,0.029,0.109,0.0,0.105,0.361,78.516,60RFlt48hm0l4Fu0JoccOl,214787.0,4.0,
2020-02-01,I Wish Grandpas Never Died,Riley Green,0.445,0.492,6.0,-5.717,1.0,0.0294,0.036,0.0,0.122,0.24,148.013,7Dxes6VnfbZYV0S2QTnVuT,250413.0,4.0,
2020-02-01,Make Me Want To,Jimmie Allen,0.519,0.872,2.0,-3.212,1.0,0.0616,0.0793,0.0,0.111,0.74,179.965,5h0JUxCAZBcEifuPrBPEQ7,172280.0,4.0,
2020-02-01,Lock It Up,Eminem  Anderson .Paak,0.848,0.745,6.0,-3.052,0.0,0.221,0.0949,0.0,0.0796,0.516,137.024,1qwMkkRiD5jqLeUUjfgblh,170227.0,4.0,
2020-02-01,What She Wants Tonight,Luke Bryan,0.484,0.903,8.0,-3.9,0.0,0.0882,0.0649,0.0,0.151,0.716,169.948,5M3v6frAiTyqenNAeQVcxC,186988.0,4.0,
2020-02-01,Surf,Mac Miller,0.828,0.182,1.0,-13.066,0.0,0.166,0.754,0.0706,0.15,0.231,147.279,1kwnxJNVl7cwcU98RvMBaR,330507.0,4.0,
2020-02-01,Say So,Doja Cat  Nicki Minaj,0.856,0.641,11.0,-4.64,0.0,0.204,0.119,4.97e-06,0.427,0.745,111.004,11VApNQCWLJdzxWrlmwzUa,206221.0,4.0,
2020-02-01,Stepdad,Eminem,0.779,0.805,1.0,-3.121,1.0,0.178,0.018,0.0,0.321,0.557,145.68,3QVHSV8YKYq4L8tI5rnFgj,213413.0,4.0,
2020-02-01,Take What You Want,Post Malone  Ozzy Osbourne   Travis Scott,0.499,0.8,1.0,-2.665,0.0,0.0502,0.0906,0.0,0.147,0.272,139.919,7CZyCXKG6d5ALeq41sLzbw,229573.0,4.0,
2020-02-01,We Back,Jason Aldean,0.433,0.928,4.0,-5.117,0.0,0.0512,0.0135,2.01e-06,0.32,0.552,155.938,6UL2RC5J2vMau9KOMKQfJg,197160.0,4.0,
2020-02-01,homecoming queen,Kelsea Ballerini,0.462,0.512,9.0,-5.443,1.0,0.0334,0.478,0.0,0.0993,0.29,114.014,1ytCra0qH6gcHnCVQwREvu,167796.0,4.0,
2020-02-01,I Hope You re Happy Now,Carly Pearce   Lee Brice,0.591,0.815,10.0,-4.725,1.0,0.0366,0.168,8.68e-06,0.142,0.306,118.024,0Al3wN3keprGTSgG8NBwjr,198689.0,4.0,
2020-02-01,Make No Sense,YoungBoy Never Broke Again,0.876,0.733,10.0,-4.478,0.0,0.333,0.0208,0.0,0.0999,0.962,154.904,6klLvorLoo1sxvZcjJIY8I,148630.0,4.0,
2020-02-01,Easy,DaniLeigh  Chris Brown,0.799,0.301,7.0,-11.361,1.0,0.185,0.195,0.0,0.0816,0.511,100.026,4CMrdHWqic0usIZfTrKoI3,186587.0,4.0,
2020-02-01,That s On Me,Mac Miller,0.583,0.499,10.0,-10.086,1.0,0.0261,0.591,0.0104,0.33,0.342,155.199,0udOCZp7yk0Ml92C0k8H8D,217868.0,3.0,
2020-02-08,The Box,Roddy Ricch,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,196653.0,4.0,
2020-02-08,Life Is Good,Future  Drake,0.676,0.609,2.0,-5.831,0.0,0.481,0.0706,0.0,0.152,0.508,142.037,5yY9lUy8nbvjM1Uyo1Uqoc,237735.0,4.0,
2020-02-08,Circles,Post Malone,0.695,0.762,0.0,-3.497,1.0,0.0395,0.192,0.00244,0.0863,0.553,120.042,21jGcNKet2qwijlDFuPiPb,215280.0,4.0,
2020-02-08,Memories,Maroon 5,0.775,0.327,11.0,-7.241,1.0,0.0557,0.841,0.0,0.0821,0.595,91.05,4cktbXiXOapiLBMprHFErI,189486.0,4.0,
2020-02-08,Someone You Loved,Lewis Capaldi,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,7qEHsqek33rTcFNT9PFqLf,182161.0,4.0,
2020-02-08,10 000 Hours,Dan   Shay   Justin Bieber,0.654,0.63,10.0,-4.644,1.0,0.0259,0.153,0.0,0.111,0.43,89.991,2wrJq5XKLnmhRXHIAf9xBa,167693.0,4.0,
2020-02-08,Dance Monkey,Tones and I,0.824,0.588,6.0,-6.4,0.0,0.0924,0.692,0.000104,0.149,0.513,98.027,2XU0oxnq2qxCpomAAuJY8K,209438.0,4.0,
2020-02-08,Roxanne,Arizona Zervas,0.621,0.601,6.0,-5.616,0.0,0.148,0.0522,0.0,0.46,0.457,116.735,696DnlkuDOXcMAnKlTgXXK,163636.0,5.0,
2020-02-08,Don t Start Now,Dua Lipa,0.793,0.793,11.0,-4.521,0.0,0.083,0.0123,0.0,0.0951,0.679,123.95,3PfIrDoz19wz7qK7tYeu62,183290.0,4.0,
2020-02-08,Everything I Wanted,Billie Eilish,0.704,0.225,6.0,-14.454,0.0,0.0994,0.902,0.657,0.106,0.243,120.006,3ZCTVFBt2Brf31RLEnCkWJ,245426.0,4.0,
2020-02-08,Lose You To Love Me,Selena Gomez,0.488,0.343,4.0,-8.985,1.0,0.0436,0.556,0.0,0.21,0.0978,102.819,4l0Mvzj72xxOpRrp6h8nHi,206459.0,4.0,
2020-02-08,Godzilla,Eminem  Juice WRLD,0.808,0.745,10.0,-5.26,0.0,0.342,0.145,0.0,0.292,0.829,165.995,7FIWs0pqAYbP91WWM0vlTQ,210800.0,4.0,
2020-02-08,Good As Hell,Lizzo,0.682,0.919,0.0,-3.18,0.0,0.0875,0.256,0.0,0.442,0.535,95.982,6KgBpzTuTRPebChN0VTyzV,159736.0,4.0,
2020-02-08,BOP,DaBaby,0.769,0.787,11.0,-3.909,1.0,0.367,0.189,0.0,0.129,0.836,126.77,6Ozh9Ok6h4Oi1wUSLtBseN,159715.0,4.0,
2020-02-08,Yummy,Justin Bieber,0.676,0.506,9.0,-6.652,0.0,0.0958,0.345,0.0,0.118,0.497,145.842,16wAOAZ2OkqoIDN7TpChjR,208520.0,4.0,
2020-02-08,Ballin,Mustard   Roddy Ricch,0.809,0.545,7.0,-6.678,1.0,0.0735,0.392,0.0,0.151,0.244,97.008,3QzAOrNlsabgbMwlZt7TAY,180435.0,4.0,
2020-02-08,Bad Guy,Billie Eilish,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,2Fxmhks0bxGSBdJ92vM42m,194088.0,4.0,
2020-02-08,Blinding Lights,The Weeknd,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,0VjIjW4GlUZAMYd2vXMi3b,200040.0,4.0,
2020-02-08,Heartless,The Weeknd,0.537,0.746,10.0,-5.507,0.0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,6bnF93Rx87YqUBLSgjiMU8,198267.0,4.0,
2020-02-08,HIGHEST IN THE ROOM,Travis Scott,0.598,0.427,7.0,-8.764,0.0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,3eekarcy7kvN4yt5ZFzltW,175721.0,4.0,
2020-02-08,The Bones,Maren Morris,0.612,0.57,11.0,-6.642,0.0,0.0347,0.278,0.0,0.0963,0.334,77.004,7yFhA2fUsL2oIMWlw5DaHQ,197293.0,4.0,
2020-02-08,High Fashion,Roddy Ricch  Mustard,0.831,0.499,11.0,-8.442,0.0,0.114,0.269,0.0,0.3,0.511,97.956,07KXEDMj78x68D884wgVEm,220487.0,4.0,
2020-02-08,Hot Girl Bummer,Blackbear,0.782,0.559,6.0,-7.106,0.0,0.0767,0.125,0.0,0.385,0.685,129.992,6jRq8gaZhMUyy5RclRPcAf,188344.0,1.0,
2020-02-08,No Guidance,Chris Brown  Drake,0.696,0.454,1.0,-6.756,0.0,0.153,0.123,0.0,0.155,0.136,92.928,6XHVuErjQ4XNm6nDPVCxVX,260640.0,4.0,
2020-02-08,Woah,Lil Baby,0.883,0.599,11.0,-5.551,1.0,0.248,0.0177,0.0,0.179,0.413,142.976,02RCbjb9czvQKNGBmEmWob,183011.0,4.0,
2020-02-08,Senorita,Shawn Mendes   Camila Cabello,0.759,0.548,9.0,-6.049,0.0,0.029,0.0392,0.0,0.0828,0.749,116.967,6v3KW9xbzN5yKLt9YKDYA2,190800.0,4.0,
2020-02-08,Trampoline,SHAED,0.689,0.412,7.0,-7.523,0.0,0.0301,0.488,0.00016,0.0659,0.537,126.754,0lsRatBUs9HNIZAmoGABzk,184060.0,4.0,
2020-02-08,You Should Be Sad,Halsey,0.591,0.585,2.0,-6.35,1.0,0.0277,0.143,0.0,0.109,0.324,110.94,7lidXGPXPYLNThITAOTlkK,205473.0,4.0,
2020-02-08,Adore You,Harry Styles,0.676,0.771,8.0,-3.675,1.0,0.0483,0.0237,7e-06,0.102,0.569,99.048,3jjujdWJ72nww5eGnfs2E7,207133.0,4.0,
2020-02-08,What A Man Gotta Do,Jonas Brothers,0.852,0.698,9.0,-7.206,1.0,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,4wNIkl5XGiAACjFBlDWuSd,180645.0,4.0,
2020-02-08,B.I.T.C.H.,Megan Thee Stallion,0.742,0.731,11.0,-4.362,0.0,0.306,0.0851,0.0,0.131,0.547,174.019,06scTb0zbkxYNgpAB3J9fN,183143.0,4.0,
2020-02-08,Truth Hurts,Lizzo,0.715,0.624,4.0,-3.046,0.0,0.114,0.11,0.0,0.123,0.412,158.087,3HWzoMvoF3TQfYg4UPszDq,173325.0,4.0,
2020-02-08,Falling,Trevor Daniel,0.785,0.431,10.0,-8.756,0.0,0.0364,0.123,0.0,0.0887,0.236,127.085,0Aqi7ArnBrGblW5T6p2jmD,159382.0,4.0,
2020-02-08,Anyone,Demi Lovato,0.578,0.386,11.0,-6.338,1.0,0.0385,0.875,0.0,0.108,0.321,86.075,3XabMu0mJaQmrqz57UkEZI,227786.0,5.0,
2020-02-08,My Oh My,Camila Cabello  DaBaby,0.724,0.491,8.0,-6.024,1.0,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,3yOlyBJuViE2YSGn3nVE1K,170746.0,4.0,
2020-02-08,Suicidal,YNW Melly   Juice WRLD,0.655,0.441,9.0,-5.245,0.0,0.0629,0.474,0.0,0.099,0.273,139.957,4S2uhQE8L9V6p7rj7SiauJ,225857.0,4.0,
2020-02-08,Only Human,Jonas Brothers,0.795,0.496,0.0,-5.883,1.0,0.0722,0.108,0.0,0.0645,0.874,94.01,0DiDStADDVh3SvAsoJAFMk,183000.0,4.0,
2020-02-08,Sum 2 Prove,Lil Baby,0.827,0.552,4.0,-7.571,0.0,0.274,0.0169,0.0,0.122,0.408,124.011,5f4Hy5mw5SRaUgXX9c6P5S,205760.0,4.0,
2020-02-08,Sucker,Jonas Brothers,0.842,0.734,1.0,-5.065,0.0,0.0588,0.0427,0.0,0.106,0.952,137.958,22vgEDb5hykfaTwLuskFGD,181027.0,4.0,
2020-02-08,One Man Band,Old Dominion,0.706,0.358,6.0,-8.331,1.0,0.0347,0.677,0.0,0.107,0.478,75.991,7cA3PnUQDlUyBBwpRozQeo,186240.0,4.0,
2020-02-08,Even Though I m Leaving,Luke Combs,0.554,0.755,2.0,-6.04,1.0,0.0319,0.225,0.0,0.301,0.624,77.962,5Fhe63YOMZsGdB3CgCDuBi,225253.0,4.0,
2020-02-08,Heartache Medication,Jon Pardi,0.621,0.791,9.0,-3.343,1.0,0.0265,0.0361,0.0,0.143,0.734,95.075,5qdQPrWmZv8xYhMJCDrdHF,209110.0,4.0,
2020-02-08,Nobody But You,Blake Shelton Duet With Gwen Stefani,0.463,0.653,0.0,-5.515,1.0,0.0273,0.111,0.000136,0.172,0.233,143.912,5M8goiFYynmNxhueYW6grR,194867.0,4.0,
2020-02-08,I Don t Care,Ed Sheeran   Justin Bieber,0.798,0.675,6.0,-5.041,1.0,0.0442,0.0912,0.0,0.0894,0.842,101.956,3HVWdVOQ0ZA45FuZGSfvns,219947.0,4.0,
2020-02-08,Hot,Young Thug  Gunna,0.855,0.651,0.0,-8.044,0.0,0.235,0.063,0.0,0.0772,0.559,111.997,5Z8HZM6iQMhhqyPcCGY5g9,193027.0,4.0,
